CustomerID,CustomerName,ShopName,Channel,Phone,Email,AddressLine,Area,City,Pincode,GSTIN,RegistrationDate,Status
392,Deepak Sharma,Om General Stores,HoReCa,7567598254,deepaksharma6160@mail.com,"15, Rd Marripalem",Marripalem,Visakhapatnam,53039,37DVCNU3626C0FK,2021-11-20 00:00:00,Active
393,Anusha Reddy,Venkateswara Beverages,HoReCa,8574268108,anushareddy6134@example.com,"124, Street Siripuram",Siripuram,Visakhapatnam,53050,37WZJMC4178AJHX,2021-09-10 00:00:00,Inactive
394,Vamsi Joshi,Sai Hotel,Institutional,6805916015,vamsijoshi478@example.com,"185, Rd Pendurthi",Pendurthi,Visakhapatnam,53081,37AHRWU2958XPH0,2025-04-05 00:00:00,Active
395,Harsha Kumar,Sai Beverages,Wholesale,9770942716,harshakumar897@example.com,"173, Nagar Dabagardens",Dabagardens,Visakhapatnam,53093,37MKHYV5052HAL0,2024-06-24 00:00:00,Inactive
396,Sirisha Gupta,Balaji Super Mart,Retail,9596633887,sirishagupta5000@mail.com,"180, Rd Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53032,37EGMJH3061PI6W,2021-01-12 00:00:00,Inactive
397,Lakshmi Verma,Annapurna Super Mart,Wholesale,9428144841,lakshmiverma283@mail.com,"43, Lane Akkayyapalem",Akkayyapalem,Visakhapatnam,53009,37KTJNC0463UCEI,2022-05-09 00:00:00,Active
398,Ramesh Naidu,Sai Super Mart,Institutional,7776560668,rameshnaidu8685@mail.com,"96, Nagar Malkapuram",Malkapuram,Visakhapatnam,53073,37GEPHF7819L0UI,2024-09-11 00:00:00,Active
399,Lakshmi Yadav,Sai General Stores,HoReCa,8608102652,lakshmiyadav6769@mail.com,"3, Rd PM Palem",PM Palem,Visakhapatnam,53066,37CYERQ0787DZ1N,2025-03-10 00:00:00,Active
400,Sai Das,Sree Cool Drinks,Institutional,6632733027,saidas245@example.com,"134, Nagar MVP Colony",MVP Colony,Visakhapatnam,53037,37MUYSM8162E9MY,2022-05-28 00:00:00,Active
401,Suresh Das,Sree General Stores,Wholesale,6443695365,sureshdas9941@demo.in,"104, Street Maharanipeta",Maharanipeta,Visakhapatnam,53059,37TIBJF7085DWLC,2025-07-25 00:00:00,Active
402,Arun Gupta,Annapurna Café,HoReCa,9105443541,arungupta1504@example.com,"189, Street Auto Nagar",Auto Nagar,Visakhapatnam,53092,37VUMJZ7907I9HI,2021-01-17 00:00:00,Inactive
403,Naveen Patel,Lakshmi General Stores,Wholesale,8580213152,naveenpatel381@demo.in,"5, Nagar Marripalem",Marripalem,Visakhapatnam,53048,37UOUUG5102IXFQ,2020-01-21 00:00:00,Active
404,Naveen Verma,Sree Cool Drinks,Institutional,7001066094,naveenverma6382@example.com,"81, Street Venkojipalem",Venkojipalem,Visakhapatnam,53089,37SVSSC8946XL16,2020-09-10 00:00:00,Active
405,Ramesh Yadav,Venkateswara Refreshments,Wholesale,9413080810,rameshyadav9275@mail.com,"137, Street Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53039,37YJXVX6877PYAN,2023-05-11 00:00:00,Inactive
406,Keerthi Sharma,Lakshmi Beverages,HoReCa,8141493273,keerthisharma9620@example.com,"67, Rd Seethammadhara",Seethammadhara,Visakhapatnam,53047,37CRBXB8779MV93,2020-09-05 00:00:00,Active
407,Naveen Patel,Balaji General Stores,HoReCa,6897598565,naveenpatel3022@mail.com,"70, Street Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53072,37WRMMZ1813DOXD,2022-01-08 00:00:00,Active
408,Manikanta Shetty,Sai Cool Drinks,Wholesale,7754078980,manikantashetty8065@demo.in,"132, Lane Auto Nagar",Auto Nagar,Visakhapatnam,53045,37OOUFM5810HCBM,2024-09-11 00:00:00,Active
409,Karthik Yadav,Om Beverages,HoReCa,9260426085,karthikyadav441@example.com,"94, Street Seethammadhara",Seethammadhara,Visakhapatnam,53028,37HUMHK8960X5QF,2022-10-19 00:00:00,Active
410,Ramesh Naidu,Sree Beverages,Wholesale,6295541896,rameshnaidu7588@example.com,"113, Lane Gajuwaka",Gajuwaka,Visakhapatnam,53099,37RLAKF4043ZZ8U,2021-03-28 00:00:00,Active
411,Arun Verma,Sri Refreshments,Institutional,6094021011,arunverma2922@example.com,"112, Street Maharanipeta",Maharanipeta,Visakhapatnam,53092,37XUTUN0171TQEW,2022-12-03 00:00:00,Active
412,Arun Yadav,Sri Hotel,Wholesale,8268492654,arunyadav3115@demo.in,"144, Street Malkapuram",Malkapuram,Visakhapatnam,53048,37KNEEK0352Q39A,2023-03-25 00:00:00,Active
413,Suresh Das,Sree Cool Drinks,HoReCa,8259207072,sureshdas5058@example.com,"99, Street Kancharapalem",Kancharapalem,Visakhapatnam,53078,37TQNZY3825CZHZ,2025-03-15 00:00:00,Inactive
414,Pooja Chowdary,Annapurna Beverages,Wholesale,8634891663,poojachowdary2879@example.com,"103, Lane Maharanipeta",Maharanipeta,Visakhapatnam,53075,37OSHAM4450U7H8,2025-08-15 00:00:00,Active
415,Sirisha Patel,Sai General Stores,HoReCa,6500999691,sirishapatel7714@mail.com,"167, Rd Maddilapalem",Maddilapalem,Visakhapatnam,53097,37VKVGR5532IA4N,2025-10-21 00:00:00,Active
416,Madhu Nair,Lakshmi Café,Retail,6003045115,madhunair9465@example.com,"164, Nagar Akkayyapalem",Akkayyapalem,Visakhapatnam,53054,37VLKXR5705Y6EQ,2023-06-13 00:00:00,Active
417,Vamsi Gupta,Sri Beverages,Retail,8636359582,vamsigupta2396@example.com,"117, Lane Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53034,37VBUJE7677XQ8E,2020-12-16 00:00:00,Inactive
418,Harsha Das,Venkateswara Super Mart,Wholesale,8496528493,harshadas6373@example.com,"108, Nagar Dabagardens",Dabagardens,Visakhapatnam,53077,37TPAEI7334A5P8,2023-05-05 00:00:00,Active
419,Lakshmi Sharma,Sri General Stores,Retail,7758531233,lakshmisharma8946@demo.in,"131, Nagar Old Town",Old Town,Visakhapatnam,53088,37MRZFB6773C9SX,2020-01-29 00:00:00,Active
420,Arun Verma,Sai Super Mart,Retail,9425292386,arunverma3558@demo.in,"97, Street Seethammadhara",Seethammadhara,Visakhapatnam,53059,37HOWLV5893M6IE,2021-01-22 00:00:00,Inactive
421,Vamsi Shetty,Lakshmi Refreshments,HoReCa,6724340958,vamsishetty1091@mail.com,"17, Rd Marripalem",Marripalem,Visakhapatnam,53058,37HTUAT0090T9G2,2023-11-29 00:00:00,Inactive
422,Pavan Gupta,Sai Café,Retail,6046219760,pavangupta9663@mail.com,"119, Rd NAD",NAD,Visakhapatnam,53051,37TDMBH9253BE8M,2025-09-24 00:00:00,Active
423,Naveen Das,Annapurna General Stores,HoReCa,8074039792,naveendas2002@mail.com,"14, Rd Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53020,37XBRAA9782EYAB,2024-03-07 00:00:00,Inactive
424,Karthik Verma,Om Refreshments,HoReCa,8471243688,karthikverma7244@demo.in,"53, Nagar Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53061,37SEYTT4546CN0Y,2023-11-28 00:00:00,Active
425,Vikram Verma,Sree Cool Drinks,Wholesale,6727084851,vikramverma437@example.com,"38, Rd Dabagardens",Dabagardens,Visakhapatnam,53018,37AAJYR6062PTND,2021-11-01 00:00:00,Active
426,Akhil Nair,Om General Stores,Wholesale,8888440940,akhilnair8983@demo.in,"55, Rd Anakapalle",Anakapalle,Visakhapatnam,53005,37BPFOS3889B44C,2021-09-05 00:00:00,Active
427,Suma Nair,Om Café,Retail,7670702477,sumanair5511@mail.com,"121, Lane Yendada",Yendada,Visakhapatnam,53002,37AGHGV5124I3K0,2024-07-10 00:00:00,Active
428,Sai Naidu,Sree Hotel,Institutional,8004098067,sainaidu1371@example.com,"7, Nagar MVP Colony",MVP Colony,Visakhapatnam,53028,37AHCHW7518PSO3,2025-09-13 00:00:00,Active
429,Pavan Chowdary,Om Cool Drinks,Retail,9247869510,pavanchowdary738@example.com,"81, Rd Akkayyapalem",Akkayyapalem,Visakhapatnam,53034,37MCVPX2548N06Z,2021-05-02 00:00:00,Inactive
430,Ravi Iyer,Balaji Refreshments,Institutional,6329248493,raviiyer7630@mail.com,"63, Lane MVP Colony",MVP Colony,Visakhapatnam,53045,37PFOON0111YSLU,2021-01-13 00:00:00,Active
431,Deepak Yadav,Balaji Hotel,Retail,8281129872,deepakyadav8012@demo.in,"71, Rd Seethammadhara",Seethammadhara,Visakhapatnam,53011,37KWAYG8503OMH3,2022-09-30 00:00:00,Active
432,Sirisha Iyer,Annapurna Super Mart,HoReCa,7729080898,sirishaiyer7682@example.com,"41, Rd Kurmannapalem",Kurmannapalem,Visakhapatnam,53093,37GLVBN2382KRHD,2023-08-04 00:00:00,Inactive
433,Teja Verma,Annapurna Cool Drinks,Institutional,9609468606,tejaverma5643@demo.in,"145, Street Yendada",Yendada,Visakhapatnam,53040,37DFZOO7992E9PA,2023-10-04 00:00:00,Active
434,Lakshmi Yadav,Sree General Stores,HoReCa,9990271460,lakshmiyadav6034@demo.in,"127, Street NAD",NAD,Visakhapatnam,53068,37DBRTK6925R8PN,2025-09-12 00:00:00,Active
435,Manikanta Iyer,Om General Stores,Institutional,6395605482,manikantaiyer9870@demo.in,"130, Street Dabagardens",Dabagardens,Visakhapatnam,53064,37SHGCV2331T8Y7,2023-01-29 00:00:00,Inactive
436,Prasad Patel,Annapurna Beverages,Institutional,7790554956,prasadpatel4882@example.com,"164, Nagar Venkojipalem",Venkojipalem,Visakhapatnam,53006,37MCKJJ8043KUX4,2025-02-15 00:00:00,Active
437,Deepak Sharma,Venkateswara Refreshments,HoReCa,7947408175,deepaksharma9034@example.com,"6, Street Gajuwaka",Gajuwaka,Visakhapatnam,53036,37LKAEY9999YODP,2020-02-22 00:00:00,Inactive
438,Mahesh Patel,Lakshmi General Stores,HoReCa,9893599221,maheshpatel8552@example.com,"62, Nagar Yendada",Yendada,Visakhapatnam,53026,37PJVYX2025YE1J,2024-05-06 00:00:00,Inactive
439,Anusha Das,Annapurna Hotel,Institutional,9089736113,anushadas3947@demo.in,"130, Nagar Malkapuram",Malkapuram,Visakhapatnam,53091,37SOPMX2839VC3P,2021-11-13 00:00:00,Active
440,Teja Gupta,Lakshmi Hotel,Wholesale,7524829661,tejagupta6812@example.com,"168, Street Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53067,37IHDDS3122MBF8,2022-05-26 00:00:00,Active
441,Chaitanya Yadav,Balaji Hotel,Retail,9643275102,chaitanyayadav2408@mail.com,"137, Rd Gajuwaka",Gajuwaka,Visakhapatnam,53019,37CFBOB8977KSF8,2025-03-19 00:00:00,Active
442,Sai Patel,Om Hotel,Wholesale,8888935921,saipatel6536@example.com,"121, Lane Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53033,37UUWWU2576RETQ,2022-10-28 00:00:00,Inactive
443,Anusha Iyer,Venkateswara Cool Drinks,HoReCa,7605311805,anushaiyer1445@mail.com,"177, Lane Gopalapatnam",Gopalapatnam,Visakhapatnam,53067,37OTYCH1964XXQU,2024-03-30 00:00:00,Active
444,Sridhar Babu,Balaji Refreshments,Institutional,7461155707,sridharbabu957@demo.in,"75, Street Gajuwaka",Gajuwaka,Visakhapatnam,53003,37QGRWV5539VXI6,2020-03-17 00:00:00,Active
445,Ravi Joshi,Lakshmi Beverages,Wholesale,6926222292,ravijoshi4677@example.com,"170, Street Anakapalle",Anakapalle,Visakhapatnam,53089,37WKFPV6063F63W,2024-01-19 00:00:00,Active
446,Sridhar Reddy,Om Refreshments,Wholesale,6506167045,sridharreddy1402@mail.com,"44, Nagar Gajuwaka",Gajuwaka,Visakhapatnam,53003,37VDIUS1968H4VL,2024-05-07 00:00:00,Active
447,Suma Babu,Om Super Mart,Wholesale,6603598524,sumababu4321@demo.in,"131, Street Gopalapatnam",Gopalapatnam,Visakhapatnam,53081,37LHOPL0934OORS,2022-08-25 00:00:00,Active
448,Pooja Shetty,Sri Cool Drinks,Retail,8861644764,poojashetty3111@mail.com,"140, Street Venkojipalem",Venkojipalem,Visakhapatnam,53037,37KZVGQ4997Y894,2021-10-14 00:00:00,Active
449,Harsha Verma,Sai Refreshments,Retail,8952926597,harshaverma572@mail.com,"161, Street Pendurthi",Pendurthi,Visakhapatnam,53018,37LBOCR6556LNXF,2023-11-01 00:00:00,Active
450,Divya Chowdary,Lakshmi Refreshments,HoReCa,7546435889,divyachowdary7901@example.com,"67, Street Maddilapalem",Maddilapalem,Visakhapatnam,53080,37WKMJT8929MMFV,2025-08-13 00:00:00,Active
451,Arun Sharma,Sri Hotel,HoReCa,6391479801,arunsharma8185@demo.in,"76, Nagar Old Town",Old Town,Visakhapatnam,53064,37JMVFM1143J4RC,2024-03-20 00:00:00,Active
452,Arun Das,Venkateswara Super Mart,HoReCa,8149518027,arundas4875@demo.in,"172, Lane Kurmannapalem",Kurmannapalem,Visakhapatnam,53007,37BNLES2235Q1TL,2024-09-07 00:00:00,Active
453,Mahesh Joshi,Sai Super Mart,HoReCa,6878261994,maheshjoshi9619@mail.com,"63, Lane Auto Nagar",Auto Nagar,Visakhapatnam,53079,37EWART4955Y0XH,2023-01-23 00:00:00,Inactive
454,Ravi Chowdary,Sai Cool Drinks,HoReCa,7602066010,ravichowdary9930@example.com,"176, Lane Gajuwaka",Gajuwaka,Visakhapatnam,53014,37DKVDR6494YT6U,2023-08-31 00:00:00,Active
455,Pooja Shetty,Sri Refreshments,HoReCa,7472279162,poojashetty215@example.com,"124, Rd Old Town",Old Town,Visakhapatnam,53042,37ZELUU8136MEDF,2022-01-06 00:00:00,Active
456,Harsha Yadav,Venkateswara Café,HoReCa,8360324421,harshayadav434@demo.in,"24, Street Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53025,37XBIEO1005B3LO,2023-11-20 00:00:00,Active
457,Harsha Shetty,Sree General Stores,HoReCa,6099872500,harshashetty3636@mail.com,"81, Lane Dabagardens",Dabagardens,Visakhapatnam,53013,37PSBRY5576I5Z9,2024-03-30 00:00:00,Active
458,Suma Patel,Sree Café,HoReCa,7635713364,sumapatel99@demo.in,"66, Nagar Dabagardens",Dabagardens,Visakhapatnam,53073,37DBAPM5397E7US,2021-11-17 00:00:00,Active
459,Anil Chowdary,Sai Beverages,Wholesale,9316488587,anilchowdary1184@mail.com,"131, Lane MVP Colony",MVP Colony,Visakhapatnam,53074,37GFRVL9978MNL9,2025-07-12 00:00:00,Active
460,Chaitanya Das,Balaji Hotel,HoReCa,6760954230,chaitanyadas281@demo.in,"42, Nagar Malkapuram",Malkapuram,Visakhapatnam,53066,37RCRGI3571WJAF,2020-04-05 00:00:00,Inactive
461,Mahesh Nair,Sai General Stores,Retail,8764080525,maheshnair9558@mail.com,"101, Lane Kancharapalem",Kancharapalem,Visakhapatnam,53047,37ITMAA3883STXZ,2020-04-12 00:00:00,Active
462,Naveen Naidu,Venkateswara Super Mart,HoReCa,7422250280,naveennaidu6310@example.com,"191, Street Malkapuram",Malkapuram,Visakhapatnam,53070,37CMCAR2687JP4I,2024-10-22 00:00:00,Active
463,Prasad Das,Lakshmi Beverages,Institutional,8856888380,prasaddas6844@demo.in,"154, Lane Seethammadhara",Seethammadhara,Visakhapatnam,53093,37UFYBR4807X88R,2021-01-05 00:00:00,Active
464,Vamsi Das,Balaji Café,Retail,7908909140,vamsidas1007@example.com,"75, Nagar Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53085,37PVRYL8391FH6G,2020-02-13 00:00:00,Active
465,Sirisha Sharma,Sree General Stores,Retail,8404327669,sirishasharma3337@mail.com,"140, Nagar Maddilapalem",Maddilapalem,Visakhapatnam,53034,37LUSUJ4257T0AI,2024-08-29 00:00:00,Active
466,Manikanta Shetty,Sree Beverages,Institutional,7908425867,manikantashetty6979@mail.com,"169, Lane Pendurthi",Pendurthi,Visakhapatnam,53018,37YBHDE9515MJYM,2024-04-17 00:00:00,Inactive
467,Sirisha Sharma,Balaji Super Mart,HoReCa,6518806651,sirishasharma8071@demo.in,"193, Street Siripuram",Siripuram,Visakhapatnam,53029,37PXMAJ8439RN8N,2023-02-05 00:00:00,Inactive
468,Sridhar Iyer,Om Hotel,HoReCa,7009614812,sridhariyer8121@mail.com,"107, Rd Auto Nagar",Auto Nagar,Visakhapatnam,53048,37TZSIQ4100SKSS,2024-04-13 00:00:00,Inactive
469,Arun Gupta,Sai Hotel,Wholesale,6503170751,arungupta801@demo.in,"169, Nagar Kancharapalem",Kancharapalem,Visakhapatnam,53082,37FEVUL7082OCB9,2020-10-15 00:00:00,Active
470,Rohit Nair,Sri Café,Institutional,9733337873,rohitnair1369@mail.com,"62, Rd Yendada",Yendada,Visakhapatnam,53028,37WRNLN3926UNM7,2021-04-23 00:00:00,Inactive
471,Vikram Babu,Sree Refreshments,HoReCa,8508206685,vikrambabu6402@mail.com,"22, Rd NAD",NAD,Visakhapatnam,53044,37KJRSC4456LOJY,2023-09-04 00:00:00,Inactive
472,Sridhar Shetty,Sree Hotel,Institutional,6221215814,sridharshetty1300@demo.in,"194, Street Akkayyapalem",Akkayyapalem,Visakhapatnam,53040,37VTTEH3735CSA3,2020-01-27 00:00:00,Active
473,Pooja Shetty,Venkateswara Beverages,Institutional,9744596901,poojashetty3500@example.com,"99, Lane Kurmannapalem",Kurmannapalem,Visakhapatnam,53042,37TYFQM2550W766,2020-04-13 00:00:00,Active
474,Suma Chowdary,Lakshmi Refreshments,HoReCa,6136953588,sumachowdary7271@mail.com,"52, Street Venkojipalem",Venkojipalem,Visakhapatnam,53092,37TJFZZ5485LUGZ,2022-10-13 00:00:00,Active
475,Anil Chowdary,Balaji Beverages,Institutional,7022183452,anilchowdary4095@mail.com,"93, Nagar Seethammadhara",Seethammadhara,Visakhapatnam,53079,37XYDCR1138PSFW,2025-01-24 00:00:00,Active
476,Anil Yadav,Om Cool Drinks,Wholesale,7681820028,anilyadav7485@example.com,"115, Rd Gajuwaka",Gajuwaka,Visakhapatnam,53088,37YGRXQ1876TSDZ,2022-08-13 00:00:00,Active
477,Ramesh Das,Balaji Hotel,Wholesale,7117979942,rameshdas4817@mail.com,"95, Nagar Seethammadhara",Seethammadhara,Visakhapatnam,53001,37IGLEY6464WU6U,2022-12-04 00:00:00,Inactive
478,Mahesh Iyer,Sai Super Mart,HoReCa,9903932285,maheshiyer6279@demo.in,"49, Rd Old Town",Old Town,Visakhapatnam,53035,37NIBSX0621K3HM,2021-03-07 00:00:00,Active
479,Mahesh Naidu,Sri Cool Drinks,Wholesale,8257873796,maheshnaidu1367@demo.in,"137, Nagar Anakapalle",Anakapalle,Visakhapatnam,53061,37VABUO2903JXFT,2025-05-18 00:00:00,Active
480,Lakshmi Reddy,Om Hotel,Institutional,6828893687,lakshmireddy6556@example.com,"97, Rd Anakapalle",Anakapalle,Visakhapatnam,53059,37ZOWBE4422BXKY,2022-07-30 00:00:00,Active
481,Deepak Joshi,Balaji Refreshments,Wholesale,8941866908,deepakjoshi9042@demo.in,"27, Rd Maharanipeta",Maharanipeta,Visakhapatnam,53088,37TOYCJ0344L7BV,2021-12-21 00:00:00,Active
482,Chaitanya Patel,Annapurna Café,HoReCa,7561565699,chaitanyapatel9687@example.com,"146, Lane PM Palem",PM Palem,Visakhapatnam,53027,37JJKFV5959EDTW,2024-09-12 00:00:00,Inactive
483,Ravi Nair,Venkateswara Cool Drinks,Institutional,8400832174,ravinair5493@example.com,"11, Lane Yendada",Yendada,Visakhapatnam,53065,37PDKMZ6747F820,2024-08-01 00:00:00,Active
484,Ramesh Sharma,Sree Beverages,Wholesale,9757842339,rameshsharma124@mail.com,"160, Rd Kurmannapalem",Kurmannapalem,Visakhapatnam,53021,37EJLTG6033E3F4,2023-02-11 00:00:00,Active
485,Pooja Chowdary,Lakshmi Refreshments,Retail,7653901138,poojachowdary3864@demo.in,"142, Nagar Pendurthi",Pendurthi,Visakhapatnam,53071,37WUJLJ4734WA1K,2024-01-15 00:00:00,Inactive
486,Karthik Yadav,Annapurna Hotel,Retail,6271114924,karthikyadav8780@demo.in,"192, Rd MVP Colony",MVP Colony,Visakhapatnam,53043,37OXMMW8111CT08,2021-10-09 00:00:00,Inactive
487,Ravi Patel,Annapurna Super Mart,Wholesale,9635083655,ravipatel4381@example.com,"182, Rd Venkojipalem",Venkojipalem,Visakhapatnam,53087,37XMXAB0505E7EF,2024-08-27 00:00:00,Active
488,Karthik Yadav,Lakshmi Cool Drinks,Retail,8631108748,karthikyadav8713@demo.in,"176, Lane Siripuram",Siripuram,Visakhapatnam,53007,37QBUVO4830VI3E,2025-07-05 00:00:00,Active
489,Akhil Sharma,Balaji Hotel,Institutional,8654780057,akhilsharma5567@mail.com,"135, Lane Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53013,37THOQL3178YYXJ,2024-11-28 00:00:00,Active
490,Manikanta Das,Annapurna Cool Drinks,Institutional,7404356528,manikantadas5402@example.com,"16, Rd Maharanipeta",Maharanipeta,Visakhapatnam,53055,37DAWGY0164V1EV,2021-12-18 00:00:00,Active
491,Akhil Gupta,Balaji Café,Wholesale,7662940945,akhilgupta1524@mail.com,"182, Street Seethammadhara",Seethammadhara,Visakhapatnam,53051,37ZOIIQ7602MTH7,2024-11-12 00:00:00,Active
492,Chaitanya Iyer,Venkateswara Beverages,HoReCa,9935348588,chaitanyaiyer1214@mail.com,"115, Nagar Gajuwaka",Gajuwaka,Visakhapatnam,53029,37FSAKO4509M8K7,2022-03-31 00:00:00,Active
493,Prasad Naidu,Sri Hotel,Institutional,8261206189,prasadnaidu3625@demo.in,"3, Rd Old Town",Old Town,Visakhapatnam,53097,37XCEIW8766AD2R,2024-12-11 00:00:00,Active
494,Pooja Verma,Venkateswara Refreshments,Retail,8254044304,poojaverma3779@example.com,"2, Street Gopalapatnam",Gopalapatnam,Visakhapatnam,53090,37FLPLU6898GVQB,2023-01-06 00:00:00,Active
495,Anil Verma,Annapurna Cool Drinks,HoReCa,7624401644,anilverma8280@mail.com,"143, Rd Maharanipeta",Maharanipeta,Visakhapatnam,53079,37LMUWU0536IAI7,2021-06-29 00:00:00,Inactive
496,Sridhar Verma,Om Refreshments,Retail,9510513299,sridharverma6720@demo.in,"30, Nagar MVP Colony",MVP Colony,Visakhapatnam,53060,37QVCUF9702SKX0,2025-09-24 00:00:00,Inactive
497,Divya Kumar,Sri Super Mart,HoReCa,9517889410,divyakumar8146@mail.com,"53, Nagar Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53053,37WNZEJ4854IWVD,2020-01-05 00:00:00,Active
498,Keerthi Gupta,Balaji Cool Drinks,Institutional,9089785123,keerthigupta9586@mail.com,"2, Lane Marripalem",Marripalem,Visakhapatnam,53081,37ZQIWA6576B57C,2023-12-03 00:00:00,Active
499,Teja Reddy,Sai General Stores,Institutional,6122250672,tejareddy4089@mail.com,"177, Nagar Malkapuram",Malkapuram,Visakhapatnam,53023,37CCGSZ0718PRKA,2024-09-20 00:00:00,Active
500,Pooja Joshi,Annapurna Café,Retail,6776260983,poojajoshi1793@example.com,"156, Lane PM Palem",PM Palem,Visakhapatnam,53030,37DQQUV4716CFRC,2021-04-21 00:00:00,Active
501,Sirisha Babu,Sri General Stores,HoReCa,6521827228,sirishababu6977@mail.com,"112, Street Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53088,37AHTMD1650LVXX,2023-09-17 00:00:00,Active
502,Anil Nair,Venkateswara General Stores,Institutional,8647338305,anilnair2372@demo.in,"117, Lane Seethammadhara",Seethammadhara,Visakhapatnam,53039,37QCHOP8366AW22,2023-06-04 00:00:00,Inactive
503,Manikanta Patel,Balaji Refreshments,HoReCa,9488996313,manikantapatel1487@demo.in,"184, Street Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53015,37STRIS7438IZCW,2021-06-03 00:00:00,Active
504,Teja Yadav,Annapurna Refreshments,Retail,8976510633,tejayadav4340@mail.com,"28, Lane Maharanipeta",Maharanipeta,Visakhapatnam,53082,37DHJDX9596X6BN,2023-01-20 00:00:00,Active
505,Neha Verma,Sree Hotel,Institutional,9995790560,nehaverma313@example.com,"134, Street Siripuram",Siripuram,Visakhapatnam,53036,37SFQRC6088WIZ7,2023-04-29 00:00:00,Active
506,Teja Verma,Annapurna Cool Drinks,HoReCa,7820166938,tejaverma1350@demo.in,"12, Lane Yendada",Yendada,Visakhapatnam,53029,37FOMSK3553MD55,2024-11-25 00:00:00,Active
507,Pavan Iyer,Sree Café,Wholesale,8137103547,pavaniyer7637@example.com,"126, Rd Marripalem",Marripalem,Visakhapatnam,53067,37KCDYM4922W4WE,2021-01-09 00:00:00,Inactive
508,Karthik Sharma,Sri Beverages,HoReCa,6129093730,karthiksharma5758@example.com,"32, Street Kancharapalem",Kancharapalem,Visakhapatnam,53060,37DXHOJ3007IARR,2025-09-25 00:00:00,Active
509,Akhil Shetty,Venkateswara Cool Drinks,Retail,6067108757,akhilshetty577@example.com,"150, Rd Marripalem",Marripalem,Visakhapatnam,53046,37IBOWN1372BYVA,2021-09-23 00:00:00,Active
510,Naveen Gupta,Lakshmi Refreshments,Institutional,8625516169,naveengupta9557@demo.in,"60, Lane Malkapuram",Malkapuram,Visakhapatnam,53053,37JIPKB4779EKCV,2022-02-28 00:00:00,Active
511,Akhil Gupta,Annapurna Hotel,Wholesale,9181027982,akhilgupta252@example.com,"75, Lane Kancharapalem",Kancharapalem,Visakhapatnam,53023,37XHNJE9443KH12,2020-03-09 00:00:00,Inactive
512,Neha Joshi,Lakshmi Hotel,Wholesale,7238510899,nehajoshi8655@example.com,"155, Rd Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53008,37RWZJJ9146CUNM,2025-08-11 00:00:00,Inactive
513,Ramesh Sharma,Sai Refreshments,Wholesale,7308407703,rameshsharma8239@mail.com,"183, Lane Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53055,37SBBYJ4418IWHW,2024-03-27 00:00:00,Inactive
514,Sai Das,Annapurna Café,HoReCa,6787342717,saidas3570@example.com,"78, Nagar Maddilapalem",Maddilapalem,Visakhapatnam,53028,37IFRAP9659UDV3,2020-08-25 00:00:00,Active
515,Anil Reddy,Balaji Refreshments,Retail,7651727125,anilreddy4206@demo.in,"19, Lane Akkayyapalem",Akkayyapalem,Visakhapatnam,53057,37BWULG0897OWLL,2020-07-14 00:00:00,Inactive
516,Madhu Shetty,Venkateswara General Stores,Retail,6039743823,madhushetty9598@mail.com,"182, Nagar Yendada",Yendada,Visakhapatnam,53014,37MLLGU1531UDEM,2023-08-29 00:00:00,Active
517,Harsha Shetty,Annapurna Cool Drinks,Wholesale,6238116851,harshashetty4326@example.com,"4, Lane Siripuram",Siripuram,Visakhapatnam,53054,37RPIJA3043HPQ8,2020-03-16 00:00:00,Active
518,Karthik Chowdary,Om Café,Retail,7916476641,karthikchowdary2037@demo.in,"167, Rd Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53071,37MNWFY6960AEUO,2022-08-09 00:00:00,Inactive
519,Suma Das,Lakshmi General Stores,Institutional,8181834132,sumadas3518@mail.com,"13, Lane Old Town",Old Town,Visakhapatnam,53002,37ROMAB2875FRRO,2024-06-06 00:00:00,Active
520,Divya Babu,Venkateswara Café,Institutional,6969677081,divyababu4577@mail.com,"68, Rd Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53067,37VMTDD1786OCR6,2025-05-29 00:00:00,Active
521,Karthik Verma,Lakshmi General Stores,HoReCa,6410401833,karthikverma222@demo.in,"197, Lane Yendada",Yendada,Visakhapatnam,53039,37XPRGD1552TFOV,2021-07-25 00:00:00,Active
