EmployeeID,EmployeeName,Role,Phone,Email,BranchID,HireDate,SalaryINR,ManagerID,Status
685,Arun Gupta,Delivery Helper,8443743095,arungupta8744@example.com,958,2020-04-04 00:00:00,35529.9,953,Active
686,Madhu Naidu,Driver,6483106791,madhunaidu3082@mail.com,13,2025-07-14 00:00:00,37030.14,460,Active
687,Anil Naidu,Merchandiser,6161839456,anilnaidu613@example.com,555,2025-07-12 00:00:00,31419.11,346,Inactive
688,Naveen Joshi,Branch Manager,7706813353,naveenjoshi2049@mail.com,264,2022-09-28 00:00:00,37575.07,,Active
689,Neha Chowdary,Sales Representative,9023262557,nehachowdary715@demo.in,955,2025-01-10 00:00:00,46387.23,832,Active
690,Prasad Das,Branch Manager,8003024754,prasaddas4755@mail.com,808,2021-02-06 00:00:00,45297.9,,Active
691,Ravi Sharma,Merchandiser,9437066002,ravisharma2221@mail.com,272,2021-05-23 00:00:00,38357.98,760,Inactive
692,Ravi Reddy,Delivery Helper,9708292452,ravireddy7646@demo.in,607,2023-09-08 00:00:00,48679.16,737,Active
693,Mahesh Reddy,Driver,8700758002,maheshreddy7691@mail.com,82,2024-10-17 00:00:00,51515.56,365,Active
694,Anusha Chowdary,Sales Representative,9700283311,anushachowdary7368@mail.com,77,2024-05-25 00:00:00,33450.56,375,Inactive
695,Ramesh Kumar,Merchandiser,9617953918,rameshkumar975@example.com,110,2025-04-06 00:00:00,41475.47,724,Active
696,Arun Patel,Delivery Helper,8312523237,arunpatel2696@demo.in,351,2024-04-14 00:00:00,22459.56,256,Active
697,Arun Das,Sales Representative,8983587027,arundas3438@demo.in,273,2024-10-28 00:00:00,20366.52,320,Active
698,Keerthi Shetty,Sales Representative,6140974621,keerthishetty3187@demo.in,17,2023-01-14 00:00:00,37943.29,332,Active
699,Vikram Patel,Warehouse Associate,7574596066,vikrampatel5703@example.com,623,2020-09-28 00:00:00,44754.65,914,Active
700,Karthik Verma,Warehouse Associate,8121772671,karthikverma1823@mail.com,959,2024-01-22 00:00:00,42049.4,510,Active
701,Deepak Chowdary,Delivery Helper,8719094933,deepakchowdary8298@demo.in,925,2021-03-29 00:00:00,20393.9,288,Active
702,Rohit Sharma,Merchandiser,8447958833,rohitsharma3692@mail.com,376,2024-07-28 00:00:00,46773.92,675,Active
703,Chaitanya Gupta,Warehouse Associate,6098029587,chaitanyagupta5570@mail.com,909,2021-10-17 00:00:00,40800.4,837,Active
704,Keerthi Shetty,Merchandiser,7385492558,keerthishetty5169@example.com,185,2019-02-18 00:00:00,53417.27,300,Active
705,Vikram Reddy,Merchandiser,7029356805,vikramreddy3483@demo.in,857,2023-03-23 00:00:00,20636.78,130,Active
706,Divya Reddy,Accountant,7202802935,divyareddy4069@demo.in,648,2023-06-24 00:00:00,46693.82,357,Active
707,Vamsi Reddy,Warehouse Associate,6181215416,vamsireddy3628@example.com,352,2022-01-12 00:00:00,35694.7,289,Inactive
708,Sridhar Yadav,Branch Manager,8614819948,sridharyadav1815@demo.in,631,2023-09-24 00:00:00,42206.62,,Active
709,Chaitanya Naidu,Sales Representative,6118255421,chaitanyanaidu9224@demo.in,745,2025-09-26 00:00:00,32200.38,221,Active
710,Vamsi Kumar,Sales Representative,8986949945,vamsikumar4231@demo.in,428,2019-10-14 00:00:00,21991.35,289,Inactive
711,Vikram Joshi,Branch Manager,9552208115,vikramjoshi8470@example.com,664,2019-04-16 00:00:00,21150.2,,Active
712,Harsha Shetty,Sales Representative,9950116816,harshashetty3604@example.com,85,2020-06-08 00:00:00,24867.47,741,Active
713,Chaitanya Patel,Branch Manager,7772496479,chaitanyapatel5949@mail.com,64,2022-09-18 00:00:00,51360.24,,Inactive
714,Lakshmi Reddy,Delivery Helper,7407627590,lakshmireddy2413@example.com,761,2025-01-31 00:00:00,34238.36,794,Active
715,Rohit Nair,Warehouse Associate,8528578056,rohitnair9873@example.com,430,2024-07-18 00:00:00,38931.34,809,Active
716,Pooja Patel,Merchandiser,7109004740,poojapatel7980@example.com,470,2024-10-29 00:00:00,41435.07,939,Active
717,Madhu Verma,Sales Representative,8808512358,madhuverma551@example.com,858,2025-05-20 00:00:00,25665.68,275,Active
718,Vikram Iyer,Accountant,9908399225,vikramiyer2688@demo.in,726,2022-07-05 00:00:00,48823.47,936,Active
719,Sirisha Naidu,Driver,7220210447,sirishanaidu9230@demo.in,411,2024-01-14 00:00:00,35182.96,330,Inactive
720,Deepak Gupta,Delivery Helper,6415959513,deepakgupta9781@example.com,732,2025-10-18 00:00:00,30372.74,475,Active
721,Chaitanya Gupta,Sales Representative,7828424361,chaitanyagupta4518@mail.com,77,2019-01-11 00:00:00,39815.61,650,Active
722,Vikram Reddy,Warehouse Associate,6295813462,vikramreddy8336@demo.in,993,2022-05-15 00:00:00,54421.26,713,Inactive
723,Mahesh Joshi,Driver,8483155841,maheshjoshi8842@example.com,87,2022-08-22 00:00:00,49451.82,976,Inactive
724,Anusha Nair,Delivery Helper,8139554238,anushanair4462@example.com,133,2021-05-07 00:00:00,40915.81,746,Inactive
725,Sridhar Nair,Driver,8662887476,sridharnair1308@demo.in,578,2022-01-19 00:00:00,39133.23,664,Active
726,Akhil Iyer,Driver,7347793774,akhiliyer5006@mail.com,65,2022-02-01 00:00:00,17816.22,477,Active
727,Arun Shetty,Warehouse Associate,6456502288,arunshetty9397@demo.in,131,2021-11-09 00:00:00,29135.86,705,Active
728,Anusha Patel,Branch Manager,8070475419,anushapatel146@mail.com,800,2020-09-29 00:00:00,54712.44,,Active
729,Mahesh Kumar,Branch Manager,9126083654,maheshkumar8426@demo.in,546,2024-03-17 00:00:00,46608.71,,Active
730,Sai Naidu,Sales Representative,8926716499,sainaidu6278@example.com,231,2019-02-14 00:00:00,27291.64,771,Active
731,Pavan Iyer,Driver,8765767398,pavaniyer4623@mail.com,108,2021-04-11 00:00:00,38095.62,433,Active
732,Ramesh Babu,Warehouse Associate,6733661909,rameshbabu4922@example.com,974,2023-05-14 00:00:00,30559.24,245,Active
733,Vikram Verma,Sales Representative,9230168831,vikramverma6147@example.com,154,2023-02-14 00:00:00,48704.01,2,Active
734,Suma Shetty,Driver,9346248898,sumashetty912@example.com,845,2019-02-12 00:00:00,33970.83,460,Active
735,Pavan Joshi,Accountant,6684769294,pavanjoshi9175@example.com,275,2021-09-12 00:00:00,41405.64,185,Active
736,Akhil Patel,Branch Manager,7371292111,akhilpatel3414@demo.in,914,2025-05-30 00:00:00,37269.42,,Active
737,Rohit Sharma,Delivery Helper,8568408826,rohitsharma1489@mail.com,969,2023-02-13 00:00:00,43413.05,448,Active
738,Sridhar Yadav,Sales Representative,6887621787,sridharyadav6386@demo.in,761,2020-08-22 00:00:00,51542.01,982,Active
739,Prasad Patel,Driver,7555887896,prasadpatel3464@mail.com,494,2024-05-03 00:00:00,53431.12,27,Active
740,Vamsi Yadav,Driver,9286839448,vamsiyadav7367@example.com,612,2019-09-15 00:00:00,35722.89,600,Active
741,Prasad Patel,Sales Representative,9765425443,prasadpatel8504@example.com,39,2020-03-12 00:00:00,34600.84,696,Active
742,Teja Joshi,Accountant,8574580867,tejajoshi9562@demo.in,992,2020-05-10 00:00:00,35812.87,322,Active
743,Anil Joshi,Branch Manager,6426251317,aniljoshi9341@mail.com,852,2023-04-17 00:00:00,54246.96,,Active
744,Divya Patel,Merchandiser,7747230967,divyapatel1441@demo.in,252,2025-01-20 00:00:00,32966.16,228,Active
745,Suresh Gupta,Delivery Helper,8774416399,sureshgupta1450@demo.in,699,2023-09-18 00:00:00,36367.6,587,Active
746,Vamsi Reddy,Delivery Helper,8212232040,vamsireddy4464@mail.com,580,2025-09-14 00:00:00,27208.07,4,Active
747,Suma Naidu,Delivery Helper,7866667568,sumanaidu954@mail.com,435,2025-08-03 00:00:00,39551.03,994,Active
748,Neha Babu,Delivery Helper,9029252776,nehababu7156@mail.com,486,2022-12-24 00:00:00,49280.89,894,Active
749,Anil Kumar,Merchandiser,9788974451,anilkumar5532@demo.in,601,2020-06-02 00:00:00,27889.71,250,Active
750,Pavan Joshi,Sales Representative,6240011147,pavanjoshi6057@example.com,386,2021-11-08 00:00:00,19537.21,30,Active
751,Rohit Verma,Warehouse Associate,6487422122,rohitverma8283@example.com,59,2020-01-04 00:00:00,52307,890,Active
752,Teja Sharma,Delivery Helper,9081144126,tejasharma3150@demo.in,653,2021-04-17 00:00:00,45948.16,161,Active
753,Pavan Reddy,Sales Representative,9587202589,pavanreddy914@mail.com,309,2023-07-14 00:00:00,39092.18,589,Active
754,Manikanta Iyer,Driver,8823081211,manikantaiyer1084@example.com,984,2019-10-04 00:00:00,42460.81,950,Inactive
755,Suma Shetty,Branch Manager,8091769325,sumashetty8037@example.com,512,2022-09-30 00:00:00,37758.59,,Active
756,Vamsi Babu,Accountant,8294174896,vamsibabu7785@demo.in,308,2025-03-30 00:00:00,16507.39,172,Inactive
757,Pooja Yadav,Driver,9460234000,poojayadav7298@example.com,30,2021-03-18 00:00:00,33788.11,290,Active
758,Chaitanya Patel,Merchandiser,6933163203,chaitanyapatel3300@example.com,755,2022-12-09 00:00:00,26904.91,733,Active
759,Prasad Patel,Driver,7290601427,prasadpatel2762@mail.com,594,2022-10-26 00:00:00,33948.61,645,Inactive
760,Deepak Naidu,Delivery Helper,6537255302,deepaknaidu8543@mail.com,471,2022-12-27 00:00:00,53619.66,994,Active
761,Sridhar Kumar,Branch Manager,6273718859,sridharkumar4239@mail.com,779,2022-05-04 00:00:00,26030.33,,Inactive
762,Lakshmi Yadav,Warehouse Associate,7390534537,lakshmiyadav6520@example.com,876,2019-01-29 00:00:00,22883.75,868,Active
763,Manikanta Kumar,Delivery Helper,6355069574,manikantakumar2059@mail.com,600,2024-09-02 00:00:00,29508.8,217,Active
764,Anusha Nair,Merchandiser,7362898501,anushanair2559@mail.com,649,2025-09-21 00:00:00,42822.04,858,Active
765,Deepak Verma,Delivery Helper,9209452943,deepakverma7146@demo.in,493,2022-03-08 00:00:00,52020.74,264,Active
766,Madhu Verma,Delivery Helper,7784481244,madhuverma1577@demo.in,644,2023-07-14 00:00:00,49866.65,114,Inactive
767,Vikram Joshi,Delivery Helper,6794730083,vikramjoshi7858@mail.com,830,2019-02-21 00:00:00,31897.76,340,Active
768,Lakshmi Naidu,Delivery Helper,6203828384,lakshminaidu8328@demo.in,234,2021-12-28 00:00:00,39641.41,243,Active
769,Lakshmi Shetty,Merchandiser,9428274686,lakshmishetty5197@demo.in,639,2024-05-27 00:00:00,31769.57,750,Active
770,Keerthi Naidu,Merchandiser,9948078013,keerthinaidu4152@mail.com,498,2020-07-15 00:00:00,39041.34,627,Active
771,Naveen Patel,Merchandiser,8932424053,naveenpatel8669@example.com,218,2021-05-25 00:00:00,17998.93,514,Active
772,Pavan Nair,Accountant,6562728759,pavannair129@mail.com,292,2023-11-13 00:00:00,21278.03,56,Active
773,Suma Yadav,Driver,9822572420,sumayadav9393@example.com,340,2020-12-05 00:00:00,50790.33,550,Inactive
774,Madhu Sharma,Driver,9449585591,madhusharma8312@example.com,424,2023-08-05 00:00:00,31416.12,622,Inactive
775,Harsha Chowdary,Accountant,6210077764,harshachowdary9308@example.com,703,2023-04-27 00:00:00,15451.2,557,Active
776,Vikram Nair,Merchandiser,9129281175,vikramnair1279@example.com,560,2020-07-23 00:00:00,33787.41,324,Inactive
777,Sridhar Joshi,Warehouse Associate,7725530945,sridharjoshi60@example.com,217,2020-07-30 00:00:00,54532.63,851,Active
778,Suma Reddy,Branch Manager,6063612230,sumareddy1639@example.com,843,2021-06-10 00:00:00,27830.9,,Active
779,Teja Gupta,Merchandiser,6482514632,tejagupta2589@demo.in,7,2021-04-02 00:00:00,16878.57,719,Inactive
780,Divya Gupta,Merchandiser,8066722642,divyagupta229@mail.com,667,2023-05-15 00:00:00,45258.44,271,Active
781,Akhil Das,Branch Manager,6434160805,akhildas7859@example.com,29,2019-01-04 00:00:00,32799.92,,Inactive
782,Anil Naidu,Merchandiser,7535674898,anilnaidu2283@example.com,552,2021-11-19 00:00:00,38314.13,906,Active
783,Sirisha Reddy,Delivery Helper,7881299792,sirishareddy1276@demo.in,667,2021-05-18 00:00:00,17561.43,575,Active
784,Arun Das,Driver,6897369855,arundas1310@example.com,81,2019-09-30 00:00:00,30574.3,200,Active
785,Sirisha Babu,Warehouse Associate,6338690082,sirishababu5996@example.com,746,2025-09-13 00:00:00,43444.63,555,Active
786,Keerthi Verma,Delivery Helper,6853825321,keerthiverma6057@example.com,581,2024-07-29 00:00:00,54482.48,383,Active
787,Rohit Yadav,Delivery Helper,7539731072,rohityadav2341@example.com,574,2019-02-27 00:00:00,49907.57,376,Inactive
788,Pavan Yadav,Driver,7508805142,pavanyadav1078@example.com,170,2022-07-03 00:00:00,40698.28,400,Active
789,Sridhar Kumar,Sales Representative,8494076031,sridharkumar647@example.com,59,2022-12-20 00:00:00,34966.79,723,Active
790,Manikanta Joshi,Driver,9380721624,manikantajoshi4043@demo.in,567,2023-06-02 00:00:00,54732.73,589,Active
791,Suma Joshi,Sales Representative,6550784183,sumajoshi7061@demo.in,675,2025-01-10 00:00:00,22897.61,556,Active
792,Anil Gupta,Warehouse Associate,8097534853,anilgupta3052@mail.com,766,2025-03-24 00:00:00,29105.74,372,Active
793,Rohit Reddy,Accountant,7737146078,rohitreddy6561@example.com,821,2021-04-29 00:00:00,52159.54,451,Active
794,Vikram Gupta,Accountant,6928908639,vikramgupta6384@example.com,435,2021-11-23 00:00:00,45103.23,703,Active
795,Ravi Sharma,Merchandiser,7302341224,ravisharma252@demo.in,783,2025-04-28 00:00:00,23827.51,810,Inactive
796,Anusha Reddy,Branch Manager,8308279509,anushareddy248@example.com,74,2025-05-14 00:00:00,54568.35,,Inactive
797,Manikanta Kumar,Warehouse Associate,7548115232,manikantakumar4972@example.com,326,2024-11-01 00:00:00,19534.4,383,Active
798,Pavan Chowdary,Merchandiser,9792111821,pavanchowdary977@mail.com,639,2021-10-15 00:00:00,21308.2,815,Active
799,Keerthi Nair,Delivery Helper,6604148465,keerthinair5056@mail.com,706,2025-07-15 00:00:00,29387.51,171,Active
800,Pavan Kumar,Accountant,7020841619,pavankumar3402@mail.com,180,2025-04-09 00:00:00,24831.28,786,Inactive
801,Lakshmi Shetty,Warehouse Associate,7101649055,lakshmishetty6071@example.com,881,2021-11-18 00:00:00,16890.61,343,Inactive
802,Prasad Iyer,Delivery Helper,6588245137,prasadiyer3029@demo.in,648,2022-06-04 00:00:00,34263.76,707,Active
803,Divya Naidu,Branch Manager,7460737017,divyanaidu4299@example.com,672,2020-12-15 00:00:00,29477.74,,Active
804,Sai Shetty,Driver,6209504856,saishetty1232@example.com,865,2023-10-20 00:00:00,21081.31,220,Active
805,Suma Nair,Accountant,9431996381,sumanair4680@example.com,168,2020-03-27 00:00:00,27697.95,527,Active
806,Akhil Reddy,Warehouse Associate,7441167153,akhilreddy1261@demo.in,925,2020-10-31 00:00:00,52216.12,824,Active
807,Suma Sharma,Driver,8945370341,sumasharma101@mail.com,485,2019-05-02 00:00:00,35847.53,506,Inactive
808,Naveen Reddy,Merchandiser,6644799673,naveenreddy548@example.com,996,2021-12-19 00:00:00,32368.57,801,Active
809,Harsha Kumar,Warehouse Associate,9266514411,harshakumar8092@mail.com,663,2021-05-19 00:00:00,53168.02,670,Active
810,Prasad Yadav,Delivery Helper,8269065593,prasadyadav7529@mail.com,195,2023-04-20 00:00:00,48090.88,331,Active
811,Deepak Das,Driver,8343667666,deepakdas3214@example.com,630,2020-03-03 00:00:00,22759.56,770,Active
812,Deepak Verma,Accountant,7675193356,deepakverma9238@mail.com,837,2023-12-20 00:00:00,49829.23,910,Active
813,Prasad Babu,Driver,9638037839,prasadbabu9331@mail.com,983,2020-02-01 00:00:00,47763.8,655,Active
814,Rohit Babu,Accountant,7227676052,rohitbabu7158@mail.com,989,2025-06-02 00:00:00,47121.16,937,Inactive
815,Madhu Reddy,Accountant,9051062942,madhureddy7056@example.com,152,2023-02-14 00:00:00,22212,318,Active
816,Neha Reddy,Sales Representative,7936884438,nehareddy5014@mail.com,810,2025-03-28 00:00:00,42590.92,509,Active
817,Ramesh Joshi,Driver,7874753266,rameshjoshi6097@demo.in,429,2025-10-02 00:00:00,48368.28,44,Active
818,Anil Verma,Driver,9622758712,anilverma6454@demo.in,215,2024-11-23 00:00:00,28116.12,587,Active
819,Sirisha Yadav,Accountant,8626025420,sirishayadav7762@demo.in,680,2023-07-11 00:00:00,47692.15,53,Active
820,Teja Naidu,Warehouse Associate,6681816717,tejanaidu6531@demo.in,413,2025-03-19 00:00:00,54414.73,950,Active
821,Vamsi Yadav,Driver,7506280189,vamsiyadav2377@mail.com,719,2022-09-26 00:00:00,36960.98,162,Active
822,Ramesh Gupta,Merchandiser,9690575859,rameshgupta5772@mail.com,993,2023-03-25 00:00:00,47452.02,696,Active
823,Teja Gupta,Accountant,8199187851,tejagupta8296@demo.in,463,2021-06-06 00:00:00,46410.43,344,Inactive
824,Karthik Shetty,Warehouse Associate,7721450367,karthikshetty9089@demo.in,276,2024-04-16 00:00:00,29400.03,152,Inactive
825,Arun Iyer,Warehouse Associate,6616713350,aruniyer1940@mail.com,176,2020-12-19 00:00:00,37746.71,787,Active
826,Teja Reddy,Warehouse Associate,6070249795,tejareddy9968@example.com,373,2023-09-01 00:00:00,52349.8,225,Active
827,Lakshmi Nair,Delivery Helper,7749517141,lakshminair2820@mail.com,847,2021-08-05 00:00:00,24840.49,990,Active
828,Pavan Joshi,Warehouse Associate,8374980477,pavanjoshi688@demo.in,839,2019-03-10 00:00:00,31754.07,790,Active
829,Mahesh Reddy,Branch Manager,8222603916,maheshreddy8014@mail.com,977,2021-11-16 00:00:00,34572.19,,Active
830,Sai Iyer,Accountant,8030339622,saiiyer4739@example.com,149,2024-04-14 00:00:00,53203.6,622,Active
831,Pooja Verma,Merchandiser,6503731625,poojaverma6087@mail.com,245,2022-08-01 00:00:00,19274.73,999,Active
832,Anil Iyer,Sales Representative,8620066080,aniliyer336@example.com,472,2022-05-04 00:00:00,22700.76,303,Inactive
833,Arun Naidu,Branch Manager,8619631365,arunnaidu297@mail.com,243,2025-06-05 00:00:00,22412.02,,Active
834,Akhil Babu,Branch Manager,8597029492,akhilbabu1933@mail.com,317,2019-08-01 00:00:00,34497.93,,Active
835,Teja Verma,Branch Manager,8170778424,tejaverma9165@mail.com,299,2020-01-01 00:00:00,35168.03,,Active
836,Rohit Iyer,Accountant,7480209591,rohitiyer6551@demo.in,577,2023-06-05 00:00:00,37653.57,635,Active
837,Pavan Yadav,Branch Manager,8291874574,pavanyadav7984@demo.in,210,2021-02-28 00:00:00,27532.53,,Active
838,Akhil Naidu,Merchandiser,7310077963,akhilnaidu2019@example.com,332,2024-03-05 00:00:00,37370.47,709,Inactive
839,Vamsi Yadav,Warehouse Associate,8168948027,vamsiyadav7292@example.com,314,2021-04-05 00:00:00,35556.14,428,Inactive
840,Suresh Reddy,Branch Manager,6448942847,sureshreddy4761@example.com,811,2020-11-22 00:00:00,52895.62,,Active
841,Pavan Reddy,Accountant,6360809114,pavanreddy9475@demo.in,51,2024-08-27 00:00:00,37861.63,838,Active
842,Deepak Babu,Branch Manager,8905237754,deepakbabu6093@example.com,224,2025-09-24 00:00:00,51528.64,,Active
843,Ramesh Gupta,Accountant,7152945847,rameshgupta5306@example.com,269,2024-01-12 00:00:00,47869.47,15,Inactive
844,Vikram Iyer,Sales Representative,9943601746,vikramiyer3573@demo.in,632,2022-08-09 00:00:00,38884.7,779,Active
845,Anusha Das,Branch Manager,8130729418,anushadas3360@example.com,83,2021-03-19 00:00:00,31579.04,,Active
846,Lakshmi Naidu,Delivery Helper,6349435761,lakshminaidu8288@example.com,837,2021-06-30 00:00:00,34321,789,Inactive
847,Prasad Chowdary,Delivery Helper,8710897266,prasadchowdary2993@mail.com,72,2019-04-30 00:00:00,28902.61,993,Inactive
848,Anil Shetty,Driver,9023365776,anilshetty7101@example.com,836,2023-02-21 00:00:00,43177.73,970,Active
849,Teja Sharma,Branch Manager,6516832747,tejasharma1625@mail.com,205,2022-08-14 00:00:00,20917.09,,Active
850,Prasad Gupta,Merchandiser,6134734688,prasadgupta2877@mail.com,747,2024-09-17 00:00:00,45715.91,316,Active
851,Pavan Gupta,Sales Representative,7795744982,pavangupta326@demo.in,615,2023-05-22 00:00:00,40735.18,957,Active
852,Ramesh Patel,Merchandiser,9136162002,rameshpatel3627@mail.com,213,2025-01-23 00:00:00,53095.26,609,Active
853,Pooja Reddy,Merchandiser,9208619422,poojareddy9162@example.com,731,2021-06-02 00:00:00,38884.94,948,Inactive
854,Sridhar Verma,Branch Manager,9300525798,sridharverma7492@example.com,283,2022-06-07 00:00:00,50389.14,,Active
855,Sirisha Verma,Warehouse Associate,8955493843,sirishaverma9425@mail.com,591,2021-07-21 00:00:00,16653.24,48,Inactive
856,Pooja Yadav,Merchandiser,9234991792,poojayadav6204@mail.com,432,2025-06-30 00:00:00,40733.19,114,Inactive
857,Madhu Verma,Driver,8459864984,madhuverma6214@demo.in,92,2023-08-26 00:00:00,19281.8,783,Active
858,Mahesh Yadav,Driver,7861447796,maheshyadav5871@demo.in,283,2019-11-04 00:00:00,26579.42,199,Active
859,Sridhar Babu,Warehouse Associate,8701086702,sridharbabu5775@mail.com,767,2021-10-26 00:00:00,36494.69,526,Inactive
860,Anil Yadav,Accountant,9067303077,anilyadav4030@mail.com,116,2025-03-01 00:00:00,50616.81,392,Active
861,Arun Naidu,Merchandiser,9499944257,arunnaidu954@mail.com,932,2019-08-30 00:00:00,43254.47,944,Inactive
862,Teja Verma,Merchandiser,7983600737,tejaverma8376@mail.com,503,2021-05-10 00:00:00,54278.47,348,Inactive
863,Pavan Verma,Delivery Helper,9454983705,pavanverma1672@mail.com,886,2020-03-28 00:00:00,40281.47,428,Inactive
864,Chaitanya Chowdary,Merchandiser,6558658242,chaitanyachowdary4623@example.com,485,2024-02-28 00:00:00,30460.13,916,Inactive
865,Suma Babu,Merchandiser,6768920704,sumababu6628@mail.com,485,2021-10-06 00:00:00,43380.81,411,Active
866,Sai Babu,Branch Manager,7504408057,saibabu4907@demo.in,281,2022-01-23 00:00:00,48696.5,,Active
867,Teja Patel,Driver,6648076715,tejapatel7075@example.com,93,2025-10-09 00:00:00,42802.17,834,Active
868,Divya Nair,Sales Representative,7288661730,divyanair9799@mail.com,773,2022-06-21 00:00:00,26282.99,402,Active
869,Madhu Reddy,Accountant,8490703157,madhureddy6837@demo.in,443,2023-09-15 00:00:00,33428.25,508,Inactive
870,Rohit Sharma,Driver,9015180046,rohitsharma5006@mail.com,434,2024-11-28 00:00:00,52088.1,26,Inactive
871,Pooja Das,Merchandiser,7365194507,poojadas3946@mail.com,749,2023-06-16 00:00:00,34154.47,465,Active
872,Ravi Gupta,Merchandiser,7303517906,ravigupta5596@mail.com,780,2024-12-14 00:00:00,47182.03,811,Active
873,Rohit Verma,Driver,6443777478,rohitverma9886@example.com,364,2023-09-12 00:00:00,47057.18,705,Inactive
874,Divya Reddy,Sales Representative,9775645654,divyareddy4834@mail.com,714,2019-05-10 00:00:00,47810.77,382,Active
875,Vamsi Iyer,Warehouse Associate,6458398073,vamsiiyer6012@example.com,479,2025-03-03 00:00:00,27833.26,552,Active
876,Rohit Nair,Accountant,9010338034,rohitnair142@demo.in,46,2023-07-18 00:00:00,54576.51,722,Active
877,Madhu Yadav,Driver,6650316583,madhuyadav2369@example.com,28,2019-08-26 00:00:00,41124.95,131,Active
878,Prasad Iyer,Branch Manager,8765608332,prasadiyer9193@demo.in,409,2020-02-16 00:00:00,18594.09,,Active
879,Vikram Iyer,Accountant,9910397651,vikramiyer6334@mail.com,858,2024-11-12 00:00:00,47129.36,661,Inactive
880,Teja Yadav,Delivery Helper,7289533197,tejayadav382@mail.com,721,2022-08-02 00:00:00,22376.28,883,Inactive
881,Akhil Joshi,Accountant,8011083144,akhiljoshi1077@demo.in,312,2020-08-07 00:00:00,24143.89,59,Inactive
882,Suresh Das,Sales Representative,9191095938,sureshdas9950@demo.in,86,2020-03-11 00:00:00,45212.15,59,Inactive
883,Deepak Verma,Delivery Helper,6327342917,deepakverma527@demo.in,553,2024-06-18 00:00:00,49759.37,44,Inactive
884,Rohit Kumar,Warehouse Associate,8515350417,rohitkumar4495@example.com,266,2021-09-06 00:00:00,19745.8,710,Active
885,Sirisha Sharma,Driver,7263805107,sirishasharma8440@mail.com,355,2022-03-21 00:00:00,20843.72,175,Active
886,Suresh Babu,Sales Representative,8866337915,sureshbabu9618@mail.com,17,2020-02-22 00:00:00,22340.2,377,Active
887,Vamsi Kumar,Merchandiser,9127873888,vamsikumar7522@example.com,907,2022-03-31 00:00:00,23802.36,959,Inactive
888,Prasad Yadav,Accountant,9711993219,prasadyadav8969@example.com,124,2020-03-18 00:00:00,41188.87,450,Active
889,Manikanta Patel,Accountant,8201094905,manikantapatel592@demo.in,791,2025-08-25 00:00:00,48956.64,61,Active
890,Sridhar Gupta,Sales Representative,9630105486,sridhargupta3765@demo.in,932,2023-10-23 00:00:00,26358.42,671,Inactive
891,Deepak Babu,Sales Representative,8047773127,deepakbabu5787@mail.com,685,2021-11-11 00:00:00,51223.67,101,Active
892,Keerthi Babu,Accountant,8642268506,keerthibabu8296@example.com,514,2019-01-04 00:00:00,40352.66,141,Active
893,Suma Babu,Accountant,6425538522,sumababu817@mail.com,42,2019-02-06 00:00:00,39935.24,84,Inactive
894,Suresh Verma,Branch Manager,6871962091,sureshverma276@example.com,182,2024-11-26 00:00:00,28815.13,,Active
895,Pooja Reddy,Merchandiser,8784835226,poojareddy4913@example.com,245,2019-01-24 00:00:00,51601.18,923,Inactive
896,Teja Reddy,Accountant,8172689065,tejareddy6294@example.com,892,2022-03-14 00:00:00,32391.29,929,Active
897,Madhu Kumar,Driver,7728809224,madhukumar4627@demo.in,138,2021-07-15 00:00:00,32152.42,63,Inactive
898,Arun Verma,Driver,8417637676,arunverma6020@demo.in,499,2025-04-14 00:00:00,45808.18,317,Active
899,Sirisha Das,Merchandiser,6389166187,sirishadas3642@example.com,916,2025-08-06 00:00:00,16578.48,670,Active
900,Anil Sharma,Delivery Helper,6685824042,anilsharma1605@mail.com,416,2022-02-21 00:00:00,45380.09,770,Active
901,Naveen Joshi,Merchandiser,6420137815,naveenjoshi1079@mail.com,831,2023-10-08 00:00:00,19627.08,781,Active
902,Pavan Babu,Accountant,6676368345,pavanbabu9968@demo.in,140,2020-01-15 00:00:00,26400.42,370,Active
903,Sirisha Nair,Branch Manager,6022834199,sirishanair1753@demo.in,707,2023-03-21 00:00:00,32093.84,,Active
904,Arun Iyer,Sales Representative,7817659507,aruniyer2146@demo.in,470,2021-01-25 00:00:00,48896.81,886,Inactive
905,Anil Gupta,Sales Representative,9505211851,anilgupta2112@mail.com,262,2019-01-05 00:00:00,16617.6,491,Active
906,Manikanta Reddy,Delivery Helper,9132185539,manikantareddy7425@mail.com,989,2025-01-09 00:00:00,42280.42,903,Inactive
907,Chaitanya Joshi,Sales Representative,7980987133,chaitanyajoshi215@demo.in,197,2024-07-05 00:00:00,22446.74,282,Active
908,Karthik Das,Accountant,9729197445,karthikdas4284@mail.com,190,2025-03-16 00:00:00,53150.72,233,Active
909,Mahesh Das,Driver,9971020005,maheshdas3658@example.com,137,2023-05-24 00:00:00,48019.09,797,Active
910,Teja Babu,Branch Manager,7782707800,tejababu6469@mail.com,877,2023-01-17 00:00:00,37504.99,,Active
911,Anil Joshi,Warehouse Associate,9702883113,aniljoshi461@example.com,861,2019-12-04 00:00:00,42830.33,996,Active
912,Anusha Nair,Accountant,8350388181,anushanair7081@example.com,701,2023-06-18 00:00:00,37871.09,166,Active
913,Ravi Babu,Delivery Helper,7555469997,ravibabu3852@demo.in,790,2025-07-18 00:00:00,31638.01,998,Active
